trial_index,original_emotion,filename,aoi_id,aoi_type,x1,y1,x2,y2,width,height,area_px,area_prop,confidence,source,text,verification_status,verification_notes,img_w,img_h,image_path
19,Neutral,722_orig_821.jpg,722_orig_821_text_08,text,938,627,1015,681,77,54,4158,0.002851851851851852,0.5885415128574517,easyocr,DA>,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_09,text,302,715,423,906,121,191,23111,0.015851165980795612,0.8881932157237316,easyocr,@,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_10,text,655,761,794,855,139,94,13066,0.00896159122085048,0.9942132402275797,easyocr,GMT-M SUPERLATIVI,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_11,text,770,786,865,855,95,69,6555,0.004495884773662551,0.5925486829165317,easyocr,ASTE',needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_12,text,768,842,871,908,103,66,6798,0.004662551440329218,0.8695698625674428,easyocr,CERTIFIE.,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_13,text,854,848,914,897,60,49,2940,0.002016460905349794,0.9983310991185871,easyocr,TER,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_14,text,382,924,563,1123,181,199,36019,0.024704389574759945,0.6068216599183849,easyocr,0,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_15,text,639,1006,712,1058,73,52,3796,0.0026035665294924554,0.7043248680968728,easyocr,Swiss,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_16,text,721,1029,802,1083,81,54,4374,0.003,0.5719363178817769,easyocr,MADE',needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_17,text,593,1085,785,1232,192,147,28224,0.019358024691358024,0.5783496812850419,easyocr,DL,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
20,Positivo,1134_orig_1370.jpg,1134_orig_1370_text_01,text,72,413,612,524,540,111,59940,0.0856628365631967,0.4091595515710251,easyocr,GACEMASMS,needs_review,,735,952,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1134_orig_1370.jpg
20,Positivo,1134_orig_1370.jpg,1134_orig_1370_text_02,text,78,485,612,594,534,109,58206,0.08318470245240954,0.6035703016783582,easyocr,COVERYOUR,needs_review,,735,952,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1134_orig_1370.jpg
20,Positivo,1134_orig_1370.jpg,1134_orig_1370_text_03,text,641,855,693,911,52,56,2912,0.004161664665866346,0.9906297921389182,easyocr,W,needs_review,,735,952,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1134_orig_1370.jpg
20,Positivo,1134_orig_1370.jpg,1134_orig_1370_text_04,text,419,884,636,922,217,38,8246,0.011784713885554222,0.6973061230050834,easyocr,womensfundmiami.org,needs_review,,735,952,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1134_orig_1370.jpg
20,Positivo,1134_orig_1370.jpg,1134_orig_1370_text_05,text,112,612,268,737,156,125,19500,0.027868290173212143,0.4146045392812166,easyocr,NO,needs_review,,735,952,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1134_orig_1370.jpg
21,Negativo,324_orig_423.jpg,324_orig_423_face_01,face,501,86,615,200,114,114,12996,0.011141975308641975,0.9332895278930664,mediapipe_face_detection,,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\324_orig_423.jpg
22,Positivo,33_orig_32.jpg,33_orig_32_text_01,text,352,626,422,686,70,60,4200,0.009920072558244997,0.3784702975104557,easyocr,@e,needs_review,,552,767,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\33_orig_32.jpg
22,Positivo,33_orig_32.jpg,33_orig_32_text_02,text,196,19,295,82,99,63,6237,0.01473130774899382,0.9998321188013517,easyocr,Enjoy,needs_review,,552,767,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\33_orig_32.jpg
22,Positivo,33_orig_32.jpg,33_orig_32_text_03,text,390,587,527,682,137,95,13015,0.030740415320371105,0.6445293203636591,easyocr,Feeling:,needs_review,,552,767,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\33_orig_32.jpg
22,Positivo,33_orig_32.jpg,33_orig_32_text_04,text,207,635,385,737,178,102,18156,0.042883056516070515,0.5371749192773528,easyocr,"(Cant-beat ,",needs_review,,552,767,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\33_orig_32.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_face_01,face,809,159,887,237,78,78,6084,0.006057347670250896,0.6445676684379578,mediapipe_face_detection,,needs_review,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_01,text,1092,50,1144,92,52,42,2184,0.002174432497013142,0.999976144967081,easyocr,18,needs_review,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_02,text,949,111,973,163,24,52,1248,0.0012425328554360813,0.9423810873350966,easyocr,1,needs_review,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_03,text,1094,118,1144,162,50,44,2200,0.002190362405416169,0.999435868902907,easyocr,12,needs_review,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_04,text,949,151,973,191,24,40,960,0.0009557945041816009,0.6457919491686006,easyocr,2,needs_review,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_05,text,921,429,998,469,77,40,3080,0.003066507367582636,0.605939126857213,easyocr,'ROYAL,needs_review,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_06,text,894,450,1024,492,130,42,5460,0.0054360812425328555,0.9998860941220695,easyocr,BRACKLA,needs_review,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_07,text,936,490,982,532,46,42,1932,0.001923536439665472,0.9999908962928589,easyocr,12,needs_review,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_face_01,face,639,484,853,698,214,214,45796,0.03141015089163237,0.9224495887756348,mediapipe_face_detection,,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_01,text,768,830,854,874,86,44,3784,0.002595336076817558,0.3564434317019929,easyocr,Br8,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_02,text,1014,958,1062,1002,48,44,2112,0.001448559670781893,0.5574604764197909,easyocr,Rau,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_03,text,155,531,209,648,54,117,6318,0.004333333333333333,0.7033705938980006,easyocr,1,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_04,text,406,765,538,862,132,97,12804,0.008781893004115226,0.6363309777790709,easyocr,WINGS,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_05,text,810,783,898,841,88,58,5104,0.0035006858710562414,0.9949394427025569,easyocr,RAUCH,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_06,text,981,849,1063,907,82,58,4756,0.003262002743484225,0.32706717767537985,easyocr,infinit,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_07,text,747,851,887,907,140,56,7840,0.005377229080932785,0.987488259883382,easyocr,HONDA,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_01,text,507,369,567,401,60,32,1920,0.0016460905349794238,0.829334440513642,easyocr,CRISPY,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_02,text,165,515,245,571,80,56,4480,0.003840877914951989,0.9720620039313091,easyocr,WE,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_03,text,142,551,265,615,123,64,7872,0.006748971193415638,0.5354003310203552,easyocr,WiLL,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_04,text,150,591,259,655,109,64,6976,0.00598079561042524,0.9881802904139605,easyocr,GET,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_05,text,87,622,315,706,228,84,19152,0.016419753086419752,0.8520966100833872,easyocr,THROUCH,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_06,text,582,504,632,541,50,37,1850,0.0015860768175582991,0.5267834663391113,easyocr,1004,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_07,text,143,669,266,739,123,70,8610,0.007381687242798354,0.9744017720222473,easyocr,THIS,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
26,Negativo,184_orig_183.jpg,184_orig_183_text_01,text,255,39,475,87,220,48,10560,0.00905349794238683,0.62722220872221,easyocr,FoRZA,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\184_orig_183.jpg
26,Negativo,184_orig_183.jpg,184_orig_183_text_02,text,250,74,440,134,190,60,11400,0.00977366255144033,0.9998084122359878,easyocr,HORIZON,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\184_orig_183.jpg
27,Positivo,105_orig_104.jpg,105_orig_104_text_01,text,807,41,1025,89,218,48,10464,0.007176954732510288,0.4569862156454341,easyocr,FoRZA,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\105_orig_104.jpg
27,Positivo,105_orig_104.jpg,105_orig_104_text_02,text,800,75,1028,141,228,66,15048,0.010320987654320988,0.615418328969125,easyocr,HORIZON5,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\105_orig_104.jpg
28,Neutral,262_orig_261.jpg,262_orig_261_text_01,text,264,12,408,126,144,114,16416,0.028591731806211596,0.9882130107317362,easyocr,Up,needs_review,,564,1018,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\262_orig_261.jpg
28,Neutral,262_orig_261.jpg,262_orig_261_text_02,text,151,245,481,511,330,266,87780,0.15288634368599255,0.49259896043567475,easyocr,Iup,needs_review,,564,1018,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\262_orig_261.jpg
28,Neutral,262_orig_261.jpg,262_orig_261_text_03,text,214,784,349,865,135,81,10935,0.019045479245913974,0.3387214350609818,easyocr,7upup],needs_review,,564,1018,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\262_orig_261.jpg
28,Neutral,262_orig_261.jpg,262_orig_261_text_04,text,16,948,266,1010,250,62,15500,0.026996335465172987,0.8689181783287327,easyocr,YOU LIKE It,needs_review,,564,1018,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\262_orig_261.jpg
28,Neutral,262_orig_261.jpg,262_orig_261_text_05,text,272,946,550,1013,278,67,18626,0.032440886733826585,0.5768839663215866,easyocr,It LIkES YOU,needs_review,,564,1018,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\262_orig_261.jpg
28,Neutral,262_orig_261.jpg,262_orig_261_text_06,text,44,27,290,175,246,148,36408,0.06341177945909794,0.9038923595265135,easyocr,Fresh,needs_review,,564,1018,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\262_orig_261.jpg
29,Negativo,198_orig_197.jpg,198_orig_197_text_01,text,420,582,440,616,20,34,680,0.0004684744268077601,0.432669891001197,easyocr,0,needs_review,,1080,1344,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\198_orig_197.jpg
31,Positivo,82_orig_81.jpg,82_orig_81_text_01,text,299,403,472,463,173,60,10380,0.00889917695473251,0.837955857998196,easyocr,Subwayo,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\82_orig_81.jpg
31,Positivo,82_orig_81.jpg,82_orig_81_text_02,text,303,451,485,501,182,50,9100,0.007801783264746228,0.8422691146928706,easyocr,@SUBWAY,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\82_orig_81.jpg
31,Positivo,82_orig_81.jpg,82_orig_81_text_03,text,168,548,872,617,704,69,48576,0.041646090534979426,0.8338728198899222,easyocr,This is your daily reminder to get the,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\82_orig_81.jpg
31,Positivo,82_orig_81.jpg,82_orig_81_text_04,text,168,608,580,672,412,64,26368,0.02260631001371742,0.5309105260161996,easyocr,cookie with your sub:,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\82_orig_81.jpg
32,Negativo,292_orig_291.jpg,292_orig_291_text_01,text,426,647,488,757,62,110,6820,0.004674178249307783,0.8823319685659534,easyocr,1 1,needs_review,,1080,1351,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\292_orig_291.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_01,text,381,39,529,87,148,48,7104,0.004872427983539094,0.8440822437843024,easyocr,HALLE,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_02,text,537,41,705,89,168,48,8064,0.005530864197530864,0.5913570027553705,easyocr,B A ILE Y,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_03,text,322,85,771,205,449,120,53880,0.036954732510288066,0.8054785969406548,easyocr,A RIEL,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_04,text,264,1104,812,1237,548,133,72884,0.049989026063100135,0.9987702891281771,easyocr,LA SIRENITA,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_05,text,417,1247,663,1297,246,50,12300,0.008436213991769548,0.9936935186369331,easyocr,25 DE MAYO,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_06,text,387,1280,693,1329,306,49,14994,0.010283950617283951,0.9984607054510558,easyocr,SOLO EN CINES,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_07,text,450,1042,630,1135,180,93,16740,0.011481481481481481,0.5011156891347192,easyocr,Disnzp,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
34,Negativo,251_orig_250.jpg,251_orig_250_face_01,face,474,431,550,507,76,76,5776,0.00396159122085048,0.6889565587043762,mediapipe_face_detection,,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\251_orig_250.jpg
34,Negativo,251_orig_250.jpg,251_orig_250_text_01,text,483,532,584,586,101,54,5454,0.0037407407407407407,0.9997102273130606,easyocr,adidas,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\251_orig_250.jpg
35,Neutral,573_orig_672.jpg,573_orig_672_text_01,text,416,399,655,499,239,100,23900,0.02049039780521262,0.4285308533938686,easyocr,AXE,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\573_orig_672.jpg
35,Neutral,573_orig_672.jpg,573_orig_672_text_02,text,463,556,690,645,227,89,20203,0.01732081618655693,0.9937214705906131,easyocr,ENHEIMER,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\573_orig_672.jpg
35,Neutral,573_orig_672.jpg,573_orig_672_text_03,text,378,566,497,644,119,78,9282,0.007957818930041152,0.7373448488577656,easyocr,BARBE,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\573_orig_672.jpg
36,Positivo,58_orig_57.jpg,58_orig_57_text_01,text,500,1026,546,1066,46,40,1840,0.001262002743484225,0.9947647606287688,easyocr,E,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\58_orig_57.jpg
36,Positivo,58_orig_57.jpg,58_orig_57_text_02,text,399,948,664,1055,265,107,28355,0.01944787379972565,0.571949651252676,easyocr,MONSTER,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\58_orig_57.jpg
36,Positivo,58_orig_57.jpg,58_orig_57_text_03,text,532,1007,642,1060,110,53,5830,0.0039986282578875175,0.9290479347005288,easyocr,R GY,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\58_orig_57.jpg
36,Positivo,58_orig_57.jpg,58_orig_57_text_04,text,435,1030,511,1073,76,43,3268,0.0022414266117969824,0.9085303544998169,easyocr,E N,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\58_orig_57.jpg
36,Positivo,58_orig_57.jpg,58_orig_57_text_05,text,525,1036,670,1096,145,60,8700,0.005967078189300412,0.602037560399688,easyocr,SUGAR,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\58_orig_57.jpg
36,Positivo,58_orig_57.jpg,58_orig_57_text_06,text,420,1063,525,1110,105,47,4935,0.00338477366255144,0.9985560178756714,easyocr,ZERO,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\58_orig_57.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_01,text,476,54,602,98,126,44,5544,0.0038024691358024693,0.8951953974169928,easyocr,SWEET,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_02,text,60,394,283,444,223,50,11150,0.0076474622770919065,0.9326696545769202,easyocr,Pumpkin Spice,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_03,text,35,429,219,477,184,48,8832,0.00605761316872428,0.8816490746314953,easyocr,Frappuccinos,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_04,text,216,430,308,472,92,42,3864,0.0026502057613168725,0.6548872901278471,easyocr,Drink,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_05,text,291,577,513,627,222,50,11100,0.007613168724279836,0.9979346963490136,easyocr,Iced Cinnamon,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_06,text,1002,536,1046,628,44,92,4048,0.002776406035665295,0.46648325763180765,easyocr,1,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_07,text,31,543,79,715,48,172,8256,0.0056625514403292184,0.40752185953261133,easyocr,J,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_08,text,318,614,488,656,170,42,7140,0.004897119341563786,0.9884420375711931,easyocr,Dolce Latte,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_09,text,588,680,956,767,368,87,32016,0.021958847736625514,0.3687297271434929,easyocr,Iced Shaxler Crig? Ostmilk,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_10,text,31,701,79,807,48,106,5088,0.0034897119341563785,0.9609417149322894,easyocr,8,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_11,text,756,720,899,769,143,49,7007,0.004805898491083677,0.9998973581678153,easyocr,Espresso,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_12,text,727,1059,1025,1107,298,48,14304,0.009810699588477367,0.996750639662697,easyocr,Iced Pumpkin Cream,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_13,text,160,1086,395,1138,235,52,12220,0.008381344307270232,0.9045734441740982,easyocr,Pumpkin Cream,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_14,text,776,1094,980,1136,204,42,8568,0.005876543209876543,0.9993610483684087,easyocr,Chai Tea Latte,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_15,text,202,1122,354,1165,152,43,6536,0.004482853223593965,0.8591342225797652,easyocr,Cold Brew,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_16,text,482,1254,596,1298,114,44,5016,0.003440329218106996,0.9955532491866316,easyocr,SPICY,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
38,Neutral,246_orig_245.jpg,246_orig_245_face_01,face,213,281,429,497,216,216,46656,0.032,0.931083619594574,mediapipe_face_detection,,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\246_orig_245.jpg
39,Negativo,432_orig_531.jpg,432_orig_531_face_01,face,185,238,236,290,51,52,2652,0.004092592592592593,0.7850460410118103,mediapipe_face_detection,,needs_review,,720,900,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\432_orig_531.jpg
39,Negativo,432_orig_531.jpg,432_orig_531_face_02,face,396,239,441,284,45,45,2025,0.003125,0.6160522103309631,mediapipe_face_detection,,needs_review,,720,900,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\432_orig_531.jpg
40,Neutral,779_orig_878.jpg,779_orig_878_text_01,text,261,1274,814,1310,553,36,19908,0.01365432098765432,0.3413241639800166,easyocr,Alwavs drive ina mannerappropriate forthe weather visibility and road conditions,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\779_orig_878.jpg
41,Positivo,5_orig_4.jpg,5_orig_4_face_01,face,359,151,742,534,383,383,146689,0.12576217421124827,0.8766749501228333,mediapipe_face_detection,,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\5_orig_4.jpg
41,Positivo,5_orig_4.jpg,5_orig_4_text_01,text,659,777,827,839,168,62,10416,0.008930041152263375,0.7612376563951353,easyocr,Hard Rog,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\5_orig_4.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_face_01,face,404,256,467,319,63,63,3969,0.005180271895752412,0.8907715082168579,mediapipe_face_detection,,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_face_02,face,300,233,363,296,63,63,3969,0.005180271895752412,0.833642840385437,mediapipe_face_detection,,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_01,text,161,23,564,134,403,111,44733,0.0583847575491793,0.4791928842688526,easyocr,Bt Ezzqar,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_02,text,98,138,156,174,58,36,2088,0.002725222403207618,0.9096285104751587,easyocr,L E,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_03,text,151,137,289,173,138,36,4968,0.006484149855907781,0.7017274802707469,easyocr,M 0 N D E,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
